1	ERR9594652.233	227984	288	0.689236	0.885417	43	no rank	227984:71 
1	ERR9594652.234	227984	288	0.534722	0.625	20	no rank	227984:46 
1	ERR9594652.235	227984	288	0.361111	0.5	28	no rank	227984:34 
1	ERR9594652.236	227984	288	0.215278	0.291667	16	no rank	227984:14 
0	ERR9594652.237	0	288	0	0	0	no rank	
0	ERR9594652.238	0	288	0	0	0	no rank	
1	ERR9594652.239	227984	288	0.734375	0.864583	29	no rank	227984:55 
1	ERR9594652.240	227984	288	0.239583	0.25	2	no rank	227984:10 
0	ERR9594652.241	0	288	0	0	0	no rank	
1	ERR9594652.242	227984	288	0.414931	0.510417	19	no rank	227984:28 
1	ERR9594652.243	227984	288	0.307292	0.322917	3	no rank	227984:17 
1	ERR9594652.244	227984	288	0.619792	0.739583	23	no rank	227984:43 
1	ERR9594652.245	227984	288	0.704861	0.916667	42	no rank	227984:74 
1	ERR9594652.246	227984	288	0.34375	0.354167	2	no rank	227984:20 
0	ERR9594652.247	0	288	0	0	0	no rank	
1	ERR9594652.248	227984	288	0.548611	0.708333	34	no rank	227984:47 
1	ERR9594652.249	227984	288	0.824653	0.875	11	no rank	227984:63 
1	ERR9594652.250	227984	288	0.684028	0.8125	26	no rank	227984:64 
1	ERR9594652.251	227984	288	0.548611	0.697917	30	no rank	227984:39 
1	ERR9594652.252	227984	288	0.616319	0.770833	31	no rank	227984:53 
1	ERR9594652.253	227984	288	0.770833	0.885417	22	no rank	227984:71 
1	ERR9594652.254	227984	288	0.802083	0.833333	6	no rank	227984:66 
1	ERR9594652.255	227984	288	0.678819	0.864583	37	no rank	227984:48 
1	ERR9594652.256	227984	288	0.239583	0.291667	10	no rank	227984:14 
0	ERR9594652.257	0	288	0	0	0	no rank	
1	ERR9594652.258	227984	288	0.255208	0.302083	9	no rank	227984:15 
1	ERR9594652.259	227984	288	0.489583	0.5	2	no rank	227984:20 
1	ERR9594652.260	227984	288	0.458333	0.572917	22	no rank	227984:27 
1	ERR9594652.261	227984	288	0.637153	0.885417	53	no rank	227984:57 
1	ERR9594652.262	227984	288	0.215278	0.333333	24	no rank	227984:18 
1	ERR9594652.263	227984	288	0.828125	0.84375	3	no rank	227984:53 
0	ERR9594652.264	0	288	0	0	0	no rank	
1	ERR9594652.265	227984	288	0.328125	0.34375	3	no rank	227984:19 
1	ERR9594652.266	227984	288	0.423611	0.520833	20	no rank	227984:36 
0	ERR9594652.267	0	288	0	0	0	no rank	
1	ERR9594652.268	227984	288	0.208333	0.21875	2	no rank	227984:14 
0	ERR9594652.269	0	288	0	0	0	no rank	
1	ERR9594652.270	227984	288	0.119792	0.135417	3	no rank	227984:6 
0	ERR9594652.271	0	288	0	0	0	no rank	
1	ERR9594652.272	227984	288	0.284722	0.3125	6	no rank	227984:16 
1	ERR9594652.273	227984	288	0.333333	0.333333	0	no rank	227984:18 
1	ERR9594652.274	227984	288	0.694444	0.8125	24	no rank	227984:64 
1	ERR9594652.275	227984	288	0.432292	0.447917	3	no rank	227984:29 
0	ERR9594652.276	0	288	0	0	0	no rank	
1	ERR9594652.277	227984	288	0.477431	0.572917	19	no rank	227984:34 
0	ERR9594652.278	0	288	0	0	0	no rank	
1	ERR9594652.279	227984	288	0.612847	0.739583	27	no rank	227984:57 
1	ERR9594652.280	227984	288	0.78125	0.854167	14	no rank	227984:68 
1	ERR9594652.281	227984	288	0.574653	0.78125	41	no rank	227984:47 
1	ERR9594652.282	227984	288	0.503472	0.604167	20	no rank	227984:37 
1	ERR9594652.283	227984	288	0.350694	0.458333	22	no rank	227984:30 
1	ERR9594652.284	227984	288	0.663194	0.84375	36	no rank	227984:53 
1	ERR9594652.285	227984	288	0.53125	0.6875	34	no rank	227984:38 
1	ERR9594652.286	227984	288	0.520833	0.625	20	no rank	227984:32 
1	ERR9594652.287	227984	288	0.177083	0.177083	0	no rank	227984:10 
1	ERR9594652.288	227984	288	0.609375	0.791667	39	no rank	227984:48 
1	ERR9594652.289	227984	288	0.371528	0.4375	14	no rank	227984:28 
1	ERR9594652.290	227984	288	0.770833	0.90625	26	no rank	227984:73 
1	ERR9594652.291	227984	288	0.71875	0.8125	18	no rank	227984:64 
1	ERR9594652.292	227984	288	0.364583	0.375	2	no rank	227984:22 
0	ERR9594652.293	0	288	0	0	0	no rank	
1	ERR9594652.294	227984	288	0.855903	0.885417	7	no rank	227984:71 
1	ERR9594652.295	227984	288	0.835069	0.96875	27	no rank	227984:79 
1	ERR9594652.296	227984	288	0.618056	0.75	28	no rank	227984:58 
0	ERR9594652.297	0	288	0	0	0	no rank	
1	ERR9594652.298	227984	288	0.621528	0.677083	12	no rank	227984:44 
1	ERR9594652.299	227984	288	0.536458	0.697917	31	no rank	227984:53 
1	ERR9594652.300	227984	288	0.390625	0.458333	13	no rank	227984:30 
1	ERR9594652.301	227984	288	0.649306	0.8125	34	no rank	227984:64 
1	ERR9594652.302	227984	288	0.611111	0.770833	32	no rank	227984:46 
1	ERR9594652.303	227984	288	0.607639	0.739583	28	no rank	227984:43 
1	ERR9594652.304	227984	288	0.527778	0.625	20	no rank	227984:46 
1	ERR9594652.305	227984	288	0.145833	0.166667	4	no rank	227984:9 
0	ERR9594652.306	0	288	0	0	0	no rank	
1	ERR9594652.307	227984	288	0.114583	0.125	2	no rank	227984:5 
1	ERR9594652.308	227984	288	0.446181	0.572917	27	no rank	227984:27 
0	ERR9594652.309	0	288	0	0	0	no rank	
0	ERR9594652.310	0	288	0	0	0	no rank	
1	ERR9594652.311	227984	288	0.21875	0.270833	10	no rank	227984:12 
1	ERR9594652.312	227984	288	0.684028	0.885417	40	no rank	227984:64 
1	ERR9594652.313	227984	288	0.805556	0.979167	36	no rank	227984:66 
0	ERR9594652.314	0	288	0	0	0	no rank	
0	ERR9594652.315	0	288	0	0	0	no rank	
1	ERR9594652.316	227984	288	0.223958	0.28125	11	no rank	227984:13 
1	ERR9594652.317	227984	288	0.475694	0.614583	28	no rank	227984:38 
0	ERR9594652.318	0	288	0	0	0	no rank	
1	ERR9594652.319	227984	288	0.291667	0.333333	8	no rank	227984:25 
1	ERR9594652.320	227984	288	0.611111	0.791667	36	no rank	227984:48 
1	ERR9594652.321	227984	288	0.444444	0.572917	28	no rank	227984:34 
1	ERR9594652.322	227984	288	0.782986	0.947917	33	no rank	227984:77 
1	ERR9594652.323	227984	288	0.177083	0.177083	0	no rank	227984:10 
0	ERR9594652.324	0	288	0	0	0	no rank	
1	ERR9594652.325	227984	288	0.197917	0.229167	6	no rank	227984:8 
1	ERR9594652.326	227984	288	0.114583	0.114583	0	no rank	227984:4 
1	ERR9594652.327	227984	288	0.295139	0.364583	14	no rank	227984:21 
0	ERR9594652.328	0	288	0	0	0	no rank	
0	ERR9594652.329	0	288	0	0	0	no rank	
1	ERR9594652.330	227984	288	0.625	0.645833	4	no rank	227984:41 
